mid,title,year,genre,company,budget,revenue,runtime
82963,Valerie,1957,western,,0,0,84
227350,Mediastan,2013,documentary,Journeyman Pictures_Sixteen Films,0,0,94
61718,Bad Day to Go Fishing,2009,drama_comedy_thriller_foreign,Telespan 2000,0,0,110
320150,Big Match,2014,comedy_action_thriller,BK Pictures,500,0,112
333287,Slow Learners,2015,romance_comedy,,0,0,96
268725,Nightlight,2015,thriller_horror,,0,0,85
289712,Mockingbird,2014,horror,Marc Platt Productions_Blumhouse Productions_Unbroken Pictures,0,0,81
285844,Preggoland,2014,comedy_drama,Optic Nerve Films_Titlecard Pictures_Collingwood Management,0,0,109
225285,Blackwood,2014,thriller,Wildcard Films,0,0,100
286668,A Good Man,2014,action,Steamroller Productions_Grindstone Entertainment Group_Voltage Pictures_Picture Perfect Corp.,7000000,0,100
274626,Animal,2014,thriller_horror,Chiller Films_Flower Films (II)_Synthetic Cinema International,0,0,86
50479,Avalon High,2010,drama_family_fantasy,Disney Channel,0,0,60
128842,Lethal Hostage,2012,crime_drama,,0,0,96
36063,MW,2009,drama_science fiction_thriller,,0,0,129
29977,Poker King,2009,comedy,,0,0,122
41980,Once a Gangster,2010,action_comedy_crime,Media Asia Films,2000000,0,95
120713,Wu Dang,2012,action,Xiao Xiang Film Group_Mei Ah Films Production Co. Ltd._Mei Ah Media (Beijing),0,0,98
32932,Under the Mountain,2009,fantasy_adventure_drama,Index Films,0,0,91
101056,The Millionaire Tour,2012,drama_romance_foreign,,0,0,80
25655,Triad Wars,2008,action_crime,China Star Entertainment_One Hundred Years of Film Company_Point of View Movie Productions,0,0,112
32946,Jim Jefferies: Contraband,2008,comedy,,0,0,72
31036,When Night Falls,2007,foreign_horror_thriller,Galvinized Films_Scave Productions_Sirocco Post,0,0,79
180651,Fists of Legend,2013,action_foreign_drama,Cinema Service,0,0,153
37196,The Daisy Chain,2008,thriller_foreign,ContentFilm International,0,0,89
11175,Lucky Luke,1991,comedy_western,,0,0,92
14660,Solstice,2008,drama_horror_thriller,Endgame Entertainment_Solstice Productions,0,0,87
19238,Table for Three,2009,comedy_romance,Starz Media,0,0,93
153795,Straight A's,2013,comedy_drama,Nu Image Films_Millennium Films_The Group Films,7000000,0,88
15028,Clockstoppers,2002,adventure_family_science fiction_thriller,Paramount Pictures_Nickelodeon Movies_Valhalla Motion Pictures,26000000,38793283,94
324017,The Master,2017,,,0,0,109
206,Paradise Found,2003,drama,,0,0,89
258947,Deadly Virtues: Love. Honour. Obey.,2015,thriller_drama,Templeheart Films_Mulholland Pictures BV_Raindance Raw Talent,0,0,0
18638,Faith of My Fathers,2005,war_drama,,0,0,90
253451,Crows Explode,2014,action_drama,Tristone Entertainment Inc.,0,0,129
246205,Control,2013,thriller,Huayi Brothers_Sil-Metropole Organisation_Media Asia Films Ltd.,0,0,92
136842,Amarilly of Clothes-Line Alley,1918,drama_romance,Mary Pickford Company,0,0,67
299400,Santa Claws,2014,family,The Asylum,0,0,86
335866,Circle,2015,horror_science fiction,Votiv Films_Taggart Productions,0,0,87
12828,No. 2,2006,comedy_drama,Numero Films Ltd,5000000,0,94
26010,Legendary Assassin,2008,action,Seasonal Film Corporation_Gold Label Entertainment_Neway Star Pictures,515788,0,89
35851,Runaway,2005,drama_thriller,Filbert Steps Productions,2000000,0,80
56790,The Doll Master,2004,thriller_horror,,0,0,90
352128,The Dead Zone,2002,drama_science fiction_thriller_tv movie,The Lloyd Segan Company_Lions Gate Television_Piller2,0,0,83
14561,Comeback Season,2006,comedy_family_romance,Myriad Pictures_Endgame Entertainment_Accent Entertainment Corporation,0,0,99
28917,Familiar Strangers,2008,comedy_drama,Caviar Films,0,0,86
34777,King of Triads,2010,action_thriller,China Star Entertainment,0,0,91
25124,Kung Fu Chefs,2009,action_comedy_foreign,,0,0,92
257568,Days of Wrath,2013,action_drama_thriller,9ers Entertainment,0,0,120
49095,Eye For An Eye,2008,action_drama_thriller,,0,0,101
40025,Black Ransom,2010,action_thriller,,0,0,93
4912,Confessions of a Dangerous Mind,2002,comedy_crime_drama_romance_thriller,Miramax Films_Allied Filmmakers_Mad Chance,30000000,33013805,113
328869,Meadowland,2015,drama,Bron Studios,0,0,105
250671,Watchers of the Sky,2014,documentary,,0,0,114
324253,All Things Must Pass,2015,documentary,Company Name,0,0,94
257445,Goosebumps,2015,adventure_horror_comedy,Columbia Pictures_Village Roadshow Pictures_Original Film_Sony Pictures Animation_Sony Pictures Entertainment (SPE)_Scholastic Entertainment_LStar Capital,58000000,158162788,103
334682,A Ballerina's Tale,2015,documentary,,0,0,85
340753,Sunset Edge,2015,,,0,0,87
330127,Back in Time,2015,history_documentary_family,Malka Media Group,190000,0,95
329829,The Girl King,2015,drama_history_romance,Starhaus Filmproduktion_Anagram Produktion_Galafilm Productions_Triptych Media_Marianna Films,0,0,106
320146,Creative Control,2016,drama_science fiction,Ghost Robot_Greencard Pictures_Mathematic,1000000,0,97
364153,Zombie Ninjas vs Black Ops,2015,action_horror,,0,0,94
157422,The Wicked Within,2015,horror,After Dark Films_High Five Films,0,0,91
90800,Hi-De-Ho,1947,music,All-American,0,0,72
226354,The Christmas Candle,2013,drama_family,Impact Productions LLC_Pinewood Studios_Big Book Media_EchoLight Studios,0,0,100
358912,A Month of Sundays,2016,drama_comedy,Adelaide Film Festival_Madman Films,0,0,109
3936,Blondie Has Servant Trouble,1940,comedy,,0,0,72
281826,Algorithm,2014,thriller_crime_drama,Distant Thunder Films_Spiritus Vult,0,0,91
113377,Freedom Riders,2010,documentary_history,,0,0,117
19553,Lifepod,1993,mystery_science fiction_thriller,Trilogy Entertainment Group_Fox West Pictures_RHI Entertainment,0,0,89
128140,No Place on Earth,2012,documentary_war,,0,0,81
141520,Rita's Last Fairy Tale,2012,,,200000,486937,100
53416,The Floorwalker,1916,comedy,Lone Star Production,0,0,30
13707,The Vagabond,1916,comedy,Lone Star Corporation,0,0,24
2079,The Count,1916,comedy,Lone Star Corporation,0,0,34
2078,The Pawnshop,1916,comedy,Lone Star Corporation,0,0,32
290762,Miss You Already,2015,comedy_drama_romance,S Films_New Sparta Films,0,0,112
339060,The Cokeville Miracle,2015,mystery_drama_history_family_thriller,,0,0,94
68335,Now & Later,2009,drama,Cinema Libre Studio_Imago-Creata,0,0,99
47761,The Witches of Oz,2011,action_drama_fantasy,,0,0,164
306969,Dark Summer,2015,thriller_horror,ContentFilm International_Preferred Film & TV,0,0,81
51270,The Shift,2009,documentary_drama,Lyceum Films,1200000,0,0
345323,Unity,2015,documentary,Nation Earth,0,0,99
304372,The Perfect Guy,2015,drama_thriller,Screen Gems,12000000,60273173,100
253414,Rock the Kasbah,2015,comedy_music_war,Shangri-La Entertainment_QED International_Dune Films_Venture Forth,15000000,3020664,100
56132,The Mafu Cage,1978,thriller_horror,,0,0,102
151069,Whiskey School,2005,,,0,0,88
44287,Lost Junction,2003,thriller_drama_romance,Bigel / Mailer Films,0,0,95
84071,Night Game,1989,horror_drama_thriller_crime,Epic Productions,0,337812,95
35128,Edge of Fury,1958,thriller,Wisteria Productions,0,0,77
218784,Freaks of Nature,2015,science fiction_comedy_horror,Columbia Pictures_Sony Pictures Entertainment,0,70958,92
354150,unINDIAN,2015,comedy_drama_romance,Films & Casting Temple_Australia India Film Fund,0,0,102
102901,Sighs of Spain,1939,,,0,0,100
97274,Milton Glaser: To Inform & Delight,2008,,,0,0,73
326058,Housekeeping,2015,thriller,,0,0,90
262169,Gravy,2015,comedy_horror,Siren Digital - Hollywood,0,0,98
363805,Bikini Model Academy,2015,comedy,New Films International,500000,0,84
322850,Badge of Honor,2015,drama_crime_thriller,Hollywood Media Bridge_Infinity Pictures,5000000,0,94
309919,The Curse of Downers Grove,2015,thriller_mystery_horror_drama,Myriad Pictures_AliBella Pictures_Bystander Films_Management Production Entertainment (MPE)_Mangrove Media,2000000,0,89
305044,Freetown,2015,thriller_action_drama,Go Films_Three Coin Productions,0,0,113
346808,Momentum,2015,action_thriller,Universum Film (UFA)_Thaba Media_Azari Media,20000000,133332,96
306964,Tales of Halloween,2015,horror,Epic Pictures Group_Film Entertainment Services,0,0,90
361050,Death Valley,2015,mystery_crime_drama,,0,0,88
345519,The Day the '60s Died,2015,documentary,Room 608,0,0,56
323370,The Diabolical,2015,horror_science fiction_thriller,Campfire LLC,0,0,86
64551,The Soldier and the Lady,1937,adventure_history_romance_war,RKO Radio Pictures,0,0,85
128848,A Time For Dying,1969,western,Fipco Productions_Etoile Productions,0,0,67
149895,The Red Ball Express,1952,war_drama,Universal International Pictures (UI),0,0,83
125666,Killer Shark,1950,adventure,Monogram Pictures,0,0,76
30015,Behind Locked Doors,1948,drama_horror_crime,Aro Productions Inc.,0,0,62
61431,Assigned to Danger,1948,crime_drama,Ben Stoloff Productions,0,0,66
26849,The Missing Juror,1944,mystery,Columbia Pictures Corporation,0,0,66
223655,The Beloved Vagabond,1936,,Toeplitz Productions,0,0,68
114081,The Blue Veil,1951,drama,Wald/Krasna Productions,0,3550000,113
246013,War Story,2014,drama,,0,0,90
260886,Could It Happen Here?,1977,crime,Una Cinecooperativa,0,0,95
45555,God's Angry Man,1980,documentary,,0,0,44
176143,Behind the Rising Sun,1943,war_drama,RKO Radio Pictures,0,0,88
106826,Pillow to Post,1945,comedy,Warner Bros.,0,0,92
157779,Skin 'em Alive,1978,,,0,0,95
167874,Rolf,1984,action,Metheus Film,0,0,90
362439,They Found Hell,2015,horror,Cinetel Films,0,0,90
29257,Under the Gun,1951,crime,Universal International Pictures (UI),0,0,83
18447,The Young Land,1959,action_drama_western,C.V. Whitney Pictures,0,0,89
144580,Double Bang,2001,,,0,0,104
99708,Pope John Paul II,2005,drama,,0,0,186
109894,Hide Away,2012,drama_romance,,0,30655,88
21954,Sex Pot,2009,comedy,The Asylum,0,0,90
59333,Official Rejection,2009,comedy_documentary,,0,0,108
146933,The Wannabes,2003,comedy,,0,0,94
221800,Money for Nothing: Inside the Federal Reserve,2013,documentary,,0,0,104
28416,Forest of the Damned,2005,horror_foreign,Gatlin Pictures,0,0,83
172396,The Collectors,1999,,,0,0,0
76040,9/11: The Falling Man,2006,documentary,Roadshow Productions,0,0,71
364781,Master and Tatyana,2015,documentary_drama,Just A Moment,0,0,80
146404,The Best of Men,2012,drama,British Broadcasting Corporation (BBC)_Whitby Davison Productions Ltd.,0,0,90
284841,E-clip-se,1999,documentary,,0,0,8
294963,Bone Tomahawk,2015,horror_western_adventure_drama,Caliber Media Company_The Fyzz Facility_Realbuilder Productions,1800000,0,132
146301,Paranormal Activity: The Ghost Dimension,2015,horror_thriller,Paramount Pictures_Blumhouse Productions,10000000,78096553,88
70656,Imagination,2008,fantasy_drama_science fiction,,110000,0,72
228221,The Edge of Dreaming,2010,,,0,0,73
218296,The Secret Life of Plants,1979,family_documentary,Infinite Enterprises,0,0,95
131815,The Sea Serpent,1984,science fiction_horror,,0,0,91
339669,Blinky Bill the Movie,2015,family_animation,Screen Australia_Flying Bark Productions_Studio 100 Animation_Telegael_Assemblage Entertainment,12796917,0,93
289820,N: The Madness Of Reason,2014,documentary,,0,0,102
339312,A Nightingale Falling,2014,war_drama_history,Mixed Bag Media,0,0,110
266639,Jem and the Holograms,2015,drama_music_adventure_fantasy,Universal Pictures_Blumhouse Productions_Hasbro Studios_Allspark Pictures,5000000,2333684,119
293646,The 33,2015,drama_history,Alcon Entertainment_Phoenix Pictures_Fabula_Half Circle,25000000,24902723,120
253273,Patrick's Day,2014,,,0,0,102
35724,The Genius Club,2006,thriller,,0,0,119
84942,The Watermen,2011,horror_thriller,Seven Cities Media,1150000,0,96
264978,Homeland,2014,drama,,0,0,118
216539,Ghost Shark,2013,horror_science fiction,Active Entertainment,0,0,84
257253,Le Rossignol,2005,fantasy_music_tv movie,,0,0,50
355178,Amy Schumer: Live at the Apollo,2015,comedy,Home Box Office (HBO),0,0,57
325302,They Look Like People,2016,mystery_drama_horror,,0,0,80
46526,The Christmas Card,2006,drama_romance_tv movie,Larry Levinson Productions_Alpine Medien Productions_RHI Entertainment_Brosier,0,0,84
49216,Big Bird in China,1983,,Children's Television Workshop_CCTV,0,0,75
329020,Extraordinary Tales,2015,horror_animation_mystery,Melusine Productions,0,0,73
285387,Colt 45,2014,drama_thriller_action_crime,La Petite Reine,0,0,85
339362,SuperBob,2015,action_comedy_romance,,0,0,82
2734,David,1997,drama_history,Turner Network Television_Five Mile River Films_Beta Film_Lux Vide,15000000,0,190
51083,Word of Honor,2003,drama_thriller,,0,0,120
301846,Howl,2015,horror,Starchild Pictures,0,0,89
361380,Barbie & Her Sisters in the Great Puppy Adventure,2015,family_animation_adventure,Mattel Entertainment,0,0,76
74474,Varian's War,2001,drama,,0,0,0
58207,If Tomorrow Comes,1986,crime_drama_mystery,CBS Entertainment Productions,0,0,313
32286,From Mexico With Love,2009,action_adventure_drama,,0,0,96
288129,Liz in September,2014,drama_romance,Centro Nacional AutÃ³nomo de CinematografÃ­a_FundaciÃ³n Villa del Cine,0,0,100
273896,Losing Ground,1982,drama_comedy,Milestone Film & Video,0,0,86
32329,Looking for Langston,1989,drama,British Film Institute (BFI)_Sankofa Film & Video,0,0,45
44296,Fireworks,1947,drama,,0,0,14
75886,Pedro,2008,drama,,0,0,93
67810,Hard,1998,thriller,,0,264,102
337473,Sugar Coated,2015,documentary,Arte_ZDF_TVO,0,0,91
171160,The Butterfly's Dream,2013,,,0,0,138
254172,Fathers and Daughters,2015,drama,Andrea Leone Films_Fear of God Films_Busted Shark Productions,2240000,0,116
347754,Curve,2015,horror_thriller,Universal Pictures_Blumhouse Productions_LBI Entertainment_Ombra Films,0,0,86
55249,Night At The Golden Eagle,2002,action_adventure_crime_drama,,0,0,87
47354,K-9: P.I.,2002,action_comedy_crime,Universal Pictures,0,0,95
298382,The Dressmaker,2015,drama,Screen Australia_Film Art Media_White Hot Productions_Ingenious Senior Film Fund_Embankment Films,11930000,18340000,118
80660,The Perfect Husband,2004,,,0,0,94
22672,Sharpshooter,2007,tv movie_action_thriller,,0,0,89
13721,Half Past Dead 2,2007,crime_action,,1500000,0,92
28314,Ripper: Letter from Hell,2001,horror,Prophecy Entertainment,0,0,114
32428,Lonesome Ghosts,1937,animation_comedy,"RKO Radio Pictures, Inc._Walt Disney Production",0,0,9
109298,The Big Bad Wolf,1934,animation,Walt Disney Productions_United Artists Pictures,27878,0,9
132714,Gulliver Mickey,1934,animation_family_fantasy,Walt Disney Productions,0,0,8
67790,Ye Olden Days,1933,animation,Walt Disney Pictures_United Artists Pictures,0,0,8
81338,Mickey's Good Deed,1932,animation_family,Walt Disney Pictures_United Artists Pictures,0,0,7
80928,Babes in the Woods,1932,animation,Walt Disney Productions_United Artists Pictures,16855,0,7
106112,Flowers and Trees,1932,animation,Walt Disney Pictures_United Artists Pictures,15887,0,8
134360,Mickey's Orphans,1931,animation,Walt Disney Pictures_Columbia Pictures,0,0,7
109329,Three Little Wolves,1936,animation,Walt Disney Productions_United Artists Pictures,0,0,9
58160,Little Hiawatha,1937,animation,Walt Disney Production_United Artists Pictures,33500,0,9
66997,Magician Mickey,1937,animation,Walt Disney Productions_United Artists Pictures,0,0,8
66819,Alpine Climbers,1936,animation,Walt Disney Productions_United Artists Pictures,0,0,10
67661,Thru the Mirror,1936,animation,Walt Disney Productions_United Artists Pictures,0,0,9
67113,Mickey's Polo Team,1936,animation,Walt Disney Productions_United Artists Pictures,0,0,8
67626,Three Orphan Kittens,1935,animation,Walt Disney Production_United Artists Pictures,25771,0,9
67162,Pluto's Judgement Day,1935,animation,Walt Disney Productions_United Artists Pictures,0,0,7
109323,Who Killed Cock Robin?,1935,animation,Walt Disney Productions_United Artists Pictures,27715,0,8
54509,The Flying Mouse,1934,animation,Walt Disney Productions_United Artists Pictures,31386,0,9
101806,The Mad Doctor,1933,animation_comedy_family_horror_thriller,Walt Disney Animation Studios,0,0,7
161836,Building a Building,1933,animation,Walt Disney Pictures_United Artists Pictures,0,0,7
20432,The Forgotten Ones,2008,drama_horror,Avatar Media,0,0,90
120615,Arena,1953,western_drama,Metro-Goldwyn-Mayer (MGM),0,0,83
34942,Balto III: Wings of Change,2004,family_adventure_animation,Universal Cartoon Studios,0,0,76
44224,Bear,2010,horror_action_thriller,,0,0,90
36153,Bigfoot,2008,family,,0,0,90
92804,Bigfoot,1970,horror_science fiction_thriller,Gemini-American Productions_Ellman Film Enterprises,0,0,84
69058,Crescendo,1970,horror_thriller,Hammer Film Productions,0,0,96
115738,Million Dollar Crocodile,2012,crime_drama_horror_thriller,,4700000,0,87
271665,Deep in the Darkness,2014,horror_thriller,,0,0,100
98557,Dysfunctional Friends,2012,comedy_romance,,1800000,0,101
129175,Films of Fury: The Kung Fu Movie Movie,2011,documentary,Lux Digital Pictures,0,0,80
92819,Give Us This Day,1949,drama,Plantagenet,0,0,120
118427,Mommy,1995,horror,,0,0,89
87148,Monster Dog,1984,horror_foreign,Continental Motion Pictures_M&C Films_Royal Films,0,0,84
49347,Needle,2010,horror_thriller_mystery,Filmscope Entertainment,3500000,0,90
291343,Nowitzki: The Perfect Shot,2014,documentary,Broadview Pictures,0,0,106
41656,Octopus,2000,action_horror_thriller,Martien Holdings A.V.V._Nu Image / Millennium Films,0,0,100
296025,Safelight,2015,drama,Aloupis Productions_Hacienda Film Co.,0,0,84
53310,Sci-fighters,1996,action_science fiction_thriller,Shostak/Rossner Productions,0,0,94
45147,Strictly Business,1991,comedy_romance,Island World,0,7683267,84
62762,The Chinese Boxer,1970,action_foreign,Shaw Brothers,0,0,90
44135,The Diplomat,2009,action_crime_drama_mystery_thriller,Australian Film Finance Corporation_Screentime Pty. Ltd.,0,0,94
287636,The Sound And The Fury,2015,drama,Made In Film-Land_New Films International_Rabbit Bandini Films,0,0,101
117435,The Trail of '98,1928,adventure_action,Metro-Goldwyn-Mayer (MGM),0,0,87
55240,Uncertain Glory,1944,drama,Warner Bros.,0,0,102
4893,Where the Spies Are,1966,action_thriller,,0,0,110
291540,Why Horror?,2014,documentary,Don Ferguson Productions,0,0,81
228294,Now Add Honey,2015,comedy,Gristmill,0,0,100
31686,Balibo,2009,drama_mystery_thriller,Showtime Australia_The Australian Film Commission_Screen Australia_Film Victoria_Arenafilm_Content International_Cinimod Film,0,0,111
30879,Body Count,1987,horror,,0,0,87
81772,The Concorde Affair,1979,action_crime_thriller,Dania Film_National Cinematografica,0,0,96
298653,Berkshire County,2014,horror_thriller,A71 Productions_Narrow Edge Productions_High Star Entertainment,0,0,83
135659,Johan Falk: De 107 patrioterna,2012,action_crime_thriller,Nordisk Film,0,0,92
71147,The Triangle,2001,thriller,,0,0,92
365491,Forever,2015,drama_romance_thriller,Foreverland Productions,0,0,94
262871,The House of Exorcism,1975,horror,Roxy Film_Leone International,0,0,92
294016,Trumbo,2015,drama,Groundswell Productions_Inimitable Pictures_ShivHans Pictures,15000000,8235661,124
324178,Panic Button,1964,comedy,Gordon Films,0,0,90
156995,"Holy God, Here Comes the Passatore!",1973,,,0,0,93
231001,All Hallows' Eve,2013,horror,Ruthless Pictures,0,0,82
140648,City on Fire,1979,action_drama,Astral Films_Canadian Film Development Corporation (CFDC),0,0,106
57578,The Greek Tycoon,1978,drama,Universal Pictures,0,0,107
77860,The Comedy Man,1964,drama,Gray Film,0,0,92
56195,Billboard Dad,1998,comedy_family_romance,Warner Bros.,0,0,87
34729,Our Lips Are Sealed,2000,comedy_drama_family,,0,0,89
44899,The Challenge,2003,action_adventure_comedy_family_science fiction,,0,0,90
51485,Delhi Safari,2012,animation_comedy_family_foreign,,0,0,90
18017,Yolngu Boy,2001,drama,Burrundi Productions_The Australian Children's Television Foundation,0,671,88
353148,The Land of Smiles,2015,documentary,,0,0,59
277541,Foodies,2014,documentary,B-Reel Feature Films,0,0,95
247720,Ghosts of Ole Miss,2012,documentary,Mt. Philo Films,0,0,51
20323,Long Weekend,2009,thriller_drama_horror,,0,0,87
111170,Rubberneck,2013,thriller,,0,0,83
17038,Lake Placid 2,2007,horror_science fiction,,0,0,88
44037,Lake Placid 3,2010,horror_action_science fiction_thriller,Stage 6 Films_Curmudgeon Films_RCR Media Group_UFO Films,2500000,0,93
135309,Lake Placid: The Final Chapter,2012,horror_science fiction,Unified Film Organization (UFO),0,0,86
81654,The Strange Type,1963,comedy_foreign,Giovanni Addessi Produzione Cinematografica,0,0,90
30872,The Devil's Honey,1986,horror_thriller,BalcÃ¡zar Producciones CinematogrÃ¡ficas_Selvaggia Film,0,0,99
217085,Night Slaves,1970,tv movie_horror_science fiction,,0,0,72
31973,Soldier of God,2005,drama_history,,0,0,94
74836,Idaho Transfer,1973,science fiction,,0,0,86
241070,Divorce Corp.,2014,documentary,,0,0,88
74944,War of the Buttons,2011,family_adventure,TF1 Droits Audiovisuels_Les Films du Gorak_Coficup,0,0,109
335872,Killer Crush,2015,thriller,,0,0,85
366045,Reluctant Witness,2015,tv movie_drama,Reluctant Production_Daro Film Distribution,0,0,120
253257,I Believe in Unicorns,2014,drama,,0,0,80
81644,Letters from the Big Man,2011,drama,Antarctic Pictures_MBG Art and Film_Fir and Cedar,0,0,105
56663,Paul McCartney Really Is Dead: The Last Testament of George Harrison,2010,documentary,,0,0,95
268788,Witch Hunt,1999,crime_drama_tv movie,Golden Square Pictures,0,0,90
222581,Five Thirteen,2013,drama_crime,,0,0,104
318914,The Grief of Others,2015,drama,,0,0,103
113255,Huie's Sermon,1983,documentary,Werner Herzog Filmproduktion_SÃ¼ddeutscher Rundfunk (SDR),58000,0,42
97632,American Warships,2012,action_thriller_science fiction,The Asylum,0,1000000,90
37055,Elephant,1989,tv movie_crime_drama_horror_history,BBC Northern Ireland,0,0,39
107596,Halloween with the New Addams Family,1977,comedy_horror,,0,0,74
79329,Treevenge,2008,horror_comedy,Yer Dead Productions,0,0,16
342786,Rubble Kings,2015,documentary,,0,0,71
110261,The Seven Magnificent Gladiators,1983,adventure_drama_fantasy,,0,0,100
45233,Women's Prison Massacre,1983,action_drama,Les Films Jacques Leitienne_Beatrice Film_Imp.Ex.Ci._Les Films de Chauvin,0,0,89
83223,Rats: Night of Terror,1984,horror_science fiction,Beatrice Film,0,0,97
84060,Cruel Jaws,1995,,,0,0,93
105989,Zombies: The Beginning,2007,action_horror,Diamonds International Film,0,0,91
35953,Land of Death,2004,horror_action_thriller_foreign,La Perla Nera,0,0,93
124393,The Other Hell,1981,mystery_horror,Cinemec Produzione,0,0,88
158598,"Armida, the drama of a bride",1970,,Filmar Compagnia Cinematografica,0,0,87
321741,Concussion,2015,drama,Columbia Pictures_Village Roadshow Pictures_Scott Free Productions_LStar Capital_The Cantillon Company_The Shuman Company,35000000,50363790,123
321039,The Phoenix Incident,2015,horror_thriller_science fiction,PCB Entertainment_Concourse Media,1300000,0,81
148451,Committed,1991,,,0,0,90
37216,Blind Date,1959,thriller_drama_crime_mystery,Paramount Pictures_Independent Artists_Sydney Box Productions,0,0,95
139609,Les quatre vÃ©ritÃ©s,1962,,,0,0,110
198820,The Uninhibited,1965,drama,Explorer Film '58_CesÃ¡reo GonzÃ¡lez Producciones CinematogrÃ¡ficas_Compagnie Industrielle et Commerciale CinÃ©matographique (CICC),0,0,94
85442,To Catch a Spy,1971,,,0,0,94
213556,To Russia... With Elton,1979,music_documentary,,0,0,42
353345,The Exorcism of Molly Hartley,2015,horror,WT Canada Productions,0,0,0
114184,Seven Days Somewhere Else,1969,drama,,0,0,100
271331,United Passions,2014,drama,Thelma Films_Leuviah Films,27000000,0,110
18492,Killer Tattoo,2001,action_comedy_foreign,,0,0,114
125148,Young Policemen in Love,1995,,,0,0,82
227973,The Peanuts Movie,2015,animation,Blue Sky Studios_Twentieth Century Fox Animation,99000000,246233113,88
53368,Making a Living,1914,comedy,,0,0,13
36693,Bloodsport: The Dark Kumite,1999,action_thriller,FM Entertainment,0,0,100
20863,King of the Gypsies,1978,drama,Paramount Pictures_Dino De Laurentiis Company,0,0,112
120478,The Haunting of Whaley House,2012,horror,The Global Asylum,115000,0,90
224815,Skinwalker Ranch,2013,thriller_horror_science fiction,DeepStudios,0,0,86
118576,The Devil's Needle,1916,drama,Fine Arts Film Company,0,0,66
118580,Children of Eve,1915,drama,Edison Company,0,0,73
236368,Song 'e napule,2013,,,0,0,114
21753,Everything You Want,2005,comedy_drama_romance,Dream Guy Productions,0,0,93
39016,Living It Up,1954,comedy_music,Paramount Pictures,0,0,95
320061,Batkid Begins,2015,family_documentary,,0,0,87
37615,Cover Up,1949,mystery,Strand Productions,0,0,82
87897,Homebodies,1974,comedy_horror,Cinema Entertainment,0,0,96
208783,"Poor, Poor Pavel",2003,drama_foreign,,0,0,103
68192,Cabbages and Kings,1978,comedy,,0,0,145
139579,Little Tragedies,1980,drama_family,Mosfilm,0,0,240
56007,Looking For Lola,1997,comedy_romance,Nu Image Films,0,0,100
33627,OceanWorld 3D,2009,documentary,3D Entertainment_Gavin McKinney Underwater Productions,8000000,0,81
100888,Closed Circuit,1978,,,0,0,88
262806,The Forty-First,1927,,,0,0,0
31647,A Nymphoid Barbarian in Dinosaur Hell,1990,fantasy_science fiction_horror,Troma Entertainment_Chapter V Enterprises_R.A.P. Productions,40000,0,82
72574,Death Valley,1982,crime_horror_thriller,,0,0,87
322039,Classmates,2015,,,0,0,95
315226,Lokmanya: Ek Yug Purush,2015,history_drama,Neena Raut Films,0,0,139
355636,Sandook,2015,,,0,0,160
347331,Baji,2015,action,DAR Motion Pictures_Blue Drop Films_Virtue Entertainment_IME Motion Pictures,0,0,162
304274,Lai Bhaari,2014,,,0,0,0
313653,Rege,2014,thriller_crime_drama,,0,0,0
289781,Poshter Boyz,2014,,,0,0,135
237214,Duniyadari,2014,,,390000,3,148
191112,Premachi Goshta,2013,romance_drama,,0,0,0
254725,Time Please,2013,romance_drama,Everest Entertainment,0,0,132
252431,Prem Mhanje Prem Mhanje Prem Asta,2013,,,0,0,131
114564,Shikshanachya Aaicha Gho,2010,comedy,,380000,520000,0
224714,Kshanbhar Vishranti,2010,,,0,0,0
306391,Be Dune Saade Char,2009,,,0,0,0
306406,Gaiir,2009,,,0,0,0
310458,Zabardast,2007,,,0,0,0
312597,Jatra: Hyalagaad Re Tyalagaad,2006,,,0,0,0
306411,Hee Porgi Kunachi,2006,,,0,0,0
227600,Dombivali Fast,2006,,,0,0,112
304701,Haathi Mere Saathi,1971,,Devar Films,0,0,0
62803,Hero,1983,romance,,0,0,173
188719,Khamosh,1985,horror_mystery_thriller,,0,0,102
252073,Anubhav,1986,romance,,0,0,0
54656,Maalamaal,1988,,,0,0,0
107745,Saajan,1991,romance_drama_foreign,,0,0,181
33202,Jo Jeeta Wohi Sikandar,1992,drama_foreign,Nasir Hussain Films,0,0,174
161402,Suryavanshi,1992,,,0,0,159
96147,Aankhen,1993,comedy_foreign,Chiragdeep International,0,0,170
54814,Hum Hain Rahi Pyar Ke,1993,,,0,0,163
81551,King Uncle,1993,,,0,0,171
161442,Waqt Hamara Hai,1993,,,0,0,148
56598,The Lady in Question,1940,action_thriller,Columbia Pictures Corporation,0,0,80
266764,Meet the Patels,2015,romance_comedy_documentary,,0,0,88
127017,The Inside of the White Slave Traffic,1913,,,0,0,28
225403,A Brief Season,1969,,,0,0,0
78329,Three Men in a Boat,1975,drama_comedy,BBC,0,0,64
72111,The Ghost of Flight 401,1978,tv movie_drama_mystery_thriller,Paramount Television,0,0,100
288171,Blue Mountain State: The Rise of Thadland,2016,comedy,AllyCat Entertainment,0,0,90
333091,Bare,2015,drama,Indion Entertainment Group_Purple Milk Production,0,0,91
221444,Septic Man,2013,horror,Foresight Features,0,0,83
318562,Gopi Kishan,1994,,,0,0,0
232728,Takkar,1995,,,0,0,147
305899,Sapoot,1996,,,0,0,0
97449,Khamoshi: The Musical,1996,drama_romance_foreign,,0,0,159
